45363.5858828;296.3137400;287.4594400;257.9817600;82.9714698
45363.5859401;294.9370600;285.7937700;257.8118400;83.1776009
45363.5859986;294.1064700;284.8881800;257.9384200;83.2866950
45363.5860559;293.6738700;284.2389100;257.7298900;83.3710219
45363.5861143;291.6787600;283.1588600;257.8219300;83.3023930
45363.5861716;289.3956200;282.4122000;257.9272700;83.4114213
45363.5862301;287.5476900;281.7780100;0.5276450;83.7015723
45363.5862873;285.3279100;281.8877400;0.5275380;84.0374422
45363.5863458;283.1011400;280.5515000;0.5286550;84.3408454
45363.5864031;281.5277000;279.6449500;0.5285690;84.8858410
45363.5864615;280.2832800;278.2758600;0.5238650;85.2150954
45363.5865188;278.8190600;275.0894700;0.5272800;85.3654138
45363.5865773;276.5981400;272.8758500;0.5255190;85.6190229
45363.5866346;274.6396300;271.6429600;0.5231350;85.8756103
45363.5866930;273.3848900;270.2817300;0.5253690;86.0372836
45363.5867503;272.1277200;268.0222400;0.5237800;86.1762987
45363.5868088;271.8055900;265.2413100;0.5258410;86.2488464
45363.5868661;270.8499400;261.7504500;0.5229210;86.2656573
45363.5869245;269.9774500;258.4913600;0.5263140;86.3589100
45363.5869818;269.4053100;257.7403200;0.5263350;86.4713368
45363.5870403;268.0862700;257.5968700;0.5227270;86.6481563
45363.5870976;267.5465400;257.5900900;0.5269370;86.6640839
45363.5871560;266.3227500;257.5262200;0.5248320;86.5419126
45363.5872133;265.3937800;257.5227800;0.5260770;86.6093837
45363.5872718;263.1586800;257.7237300;0.5241230;86.9423435
45363.5873291;261.0689600;258.2532500;0.5209230;87.1682297
45363.5873875;259.7347000;258.4033800;0.5194630;87.4344327
45363.5874448;258.0097400;256.8717800;0.5204940;87.7937543
45363.5875032;256.7349800;253.2439600;0.5204510;88.1141003
45363.5875605;255.4583500;251.0697200;0.5208800;88.3752499
45363.5876190;253.4544100;250.1995700;0.5210740;88.7122112
45363.5876763;251.8431500;248.2660600;0.5218040;88.9560142
45363.5877347;251.6734800;245.9587600;0.5209230;89.1038061
45363.5877920;251.3390300;242.2497400;0.5207730;89.1108874
45363.5878505;250.7671000;240.1485400;0.5200640;89.0920139
45363.5879078;250.1727600;239.1197500;0.5203010;89.0337725
45363.5879662;249.2536900;239.0317700;0.5206440;89.0468473
45363.5880235;247.3371900;238.7323900;0.5201290;89.3276964
45363.5880819;247.1515800;237.9952300;0.5221040;89.3351880
45363.5881392;245.8441000;238.5077400;0.5180030;89.6666969
45363.5881977;243.9213400;238.2026500;0.5217180;89.5297196
45363.5882550;242.1318700;238.5616900;0.5186250;89.7593424
45363.5883134;241.0574100;238.5769900;0.5196990;90.1329874
45363.5883707;239.7908800;237.9976000;0.5165420;90.3992834
45363.5884292;237.8143500;237.2195300;0.5195920;90.6689870
45363.5884865;236.4263100;236.3659600;0.5162420;90.8471532
45363.5885449;235.3187200;234.4314900;0.5152970;90.9344014
45363.5886022;234.5443000;232.0302800;0.5161990;91.2248302
45363.5886607;234.2012200;230.8420000;0.5164990;91.4816275
45363.5887180;233.8659700;229.2103400;0.5108940;91.6307229
45363.5887764;233.4662000;226.3731900;0.5114100;91.7185583
45363.5888337;233.3414500;223.8191600;0.5116460;91.6307993
45363.5888922;231.9142300;222.9046400;0.5107220;91.6028599
45363.5889495;230.8586400;222.6876400;0.5127200;91.7927239
45363.5890079;230.6611400;222.7729400;0.5111090;91.9226108
45363.5890652;230.4730400;222.4371500;0.5142010;91.9586130
45363.5891236;229.8892300;222.8072900;0.5152750;91.9592354
45363.5891809;228.6674100;222.9200400;0.5144810;91.7476130
45363.5892394;227.0906400;223.5791200;0.5108730;92.3321081
45363.5892967;225.2495900;223.6807800;0.5080160;92.8480025
45363.5893551;223.2436600;223.5121300;0.5106150;92.8991764
45363.5894124;221.7964300;221.2746200;0.5103790;93.1022885
45363.5894709;220.8659000;219.9364900;0.5101860;93.3637542
45363.5895282;220.3845300;218.5712800;0.5060410;93.4955900
45363.5895866;220.0832100;217.1190500;0.5069430;93.6575789
45363.5896439;220.0574700;215.1384900;0.5062130;93.8843343
45363.5897024;220.1045700;213.6028000;0.5045160;94.0684933
45363.5897597;219.8932200;212.2397400;0.5059760;94.1934925
45363.5898181;219.1062000;210.1511600;0.5055470;94.3202077
45363.5898754;219.1045300;207.8839100;0.5096060;94.1026752
45363.5899339;217.9956800;207.9528300;0.5092190;94.1428546
45363.5899911;216.9950100;208.6022100;0.5050740;94.2199788
45363.5900496;216.8414000;209.1506900;0.5039580;94.0916447
45363.5901069;217.3387100;209.6267900;0.5092410;93.9361579
45363.5901653;216.9657300;210.0209600;0.5058690;93.9525679
45363.5902226;214.9319800;209.9563400;0.5072860;93.7785888
45363.5902811;213.9217200;210.5008300;0.5080590;94.1014584
45363.5903384;213.1393800;210.6387900;0.5034640;94.5904719
45363.5903968;211.5329100;210.7906300;0.5049240;94.8278048
45363.5904541;210.2905700;210.3555600;0.5080160;95.1273681
45363.5905143;209.6181700;209.6932400;0.5022820;95.2173178
45363.5905745;208.5342300;209.2207900;0.5070500;95.4242328
45363.5906289;208.6523000;208.6951500;0.5033990;95.4142074
45363.5906891;208.5666400;208.1412900;0.5028620;95.4167724
45363.5907435;208.2175200;206.9137100;0.5005000;95.7397367
45363.5908037;207.2308200;205.1002800;0.5016380;96.0809459
45363.5908639;207.0224900;204.3733600;0.5052460;95.9436360
45363.5909183;206.9507900;203.4541000;0.5050740;95.9719417
45363.5909785;206.9331800;202.1684700;0.5049670;96.0345131
45363.5910329;206.8138500;200.4292400;0.4983950;95.9640942
45363.5910931;206.7874900;199.0490200;0.5053540;95.9119905
45363.5911533;206.9724700;199.4999700;0.5053320;95.8510085
45363.5912077;206.4778600;199.3948600;0.5013810;95.8251116
45363.5912678;205.9212500;198.8375100;0.5008440;95.7878338
45363.5913222;204.8848400;199.2797400;0.5019390;95.6912602
45363.5913824;204.3531300;199.4540900;0.5044730;95.6460997
45363.5914426;203.2312600;200.2996900;0.5029700;95.8321870
45363.5914970;201.8462500;200.4825500;0.5007790;96.0069088
45363.5915572;201.1992800;199.8994000;0.5045800;96.3191558
45363.5916116;201.3680100;198.4150400;0.5026910;96.6109367
45363.5916718;201.8938800;196.1165700;0.5028410;96.8661567
45363.5917320;200.8606900;195.2246600;0.5001780;96.9933572
45363.5917864;200.0015500;194.3328600;0.5021750;97.1709407
45363.5918466;199.6725400;194.1907100;0.5002210;97.2320297
45363.5919010;199.5558200;194.1795100;0.5014230;97.2458263
45363.5919612;199.4578600;194.1355700;0.4999420;97.2377907
45363.5920214;199.4440000;194.1940500;0.4998770;97.2260687
45363.5920758;199.7489300;194.3178900;0.4987390;97.2078402
45363.5921359;199.8433500;194.7314300;0.4996200;97.1466611
45363.5921903;200.0654300;194.8860800;0.5301790;97.0963140
45363.5922505;200.4251800;195.3920100;0.5274090;96.9991974
45363.5923107;200.9855400;195.7983300;0.5243160;96.9164517
45363.5923651;201.4189700;196.1924900;0.5306730;96.8501594
45363.5924253;201.8441700;196.5531500;0.5296850;96.7631997
45363.5924797;202.3647200;197.0613500;0.5261200;96.6510794
45363.5925399;203.0442000;197.5104200;0.5258410;96.5730870
45363.5926001;203.6006000;198.2517800;0.5218680;96.4426719
45363.5926545;204.2001500;198.7799000;0.5284180;96.3406972
45363.5927147;204.8290800;199.4878000;0.5252180;96.2156709
45363.5927691;205.5728600;200.1640000;0.5221900;96.0755591
45363.5928293;206.3034100;200.8998600;0.5292130;95.9331975
45363.5928895;208.7599600;201.6741600;0.5222980;95.7133156
45363.5929427;216.7818900;211.5402800;0.5200430;93.4225195
45363.5930000;229.8320100;228.7002000;0.5232430;90.9027226
45363.5930585;240.6534700;237.4817600;0.5180030;89.9648335
45363.5931157;244.5389200;239.7992900;0.5211810;89.6087956
45363.5931742;246.1692500;240.6231400;0.5204940;89.4434312
45363.5932315;247.1229200;241.2039400;0.5233070;89.3360350
45363.5932899;247.8883800;241.8270500;0.5194420;89.2309923
45363.5933472;248.4681200;242.4038400;0.5259700;89.1462281
45363.5934057;249.1143600;242.9469400;0.5216320;89.0497645
45363.5934630;249.7305800;243.5381700;0.5243160;88.9716091
45363.5935214;250.6238000;244.1275600;0.5219760;88.8431746
45363.5935787;251.2073000;244.9234100;0.5240160;88.7087469
45363.5936372;251.9648700;245.6283600;0.5241020;88.6119845
45363.5936945;252.3554700;246.4052500;0.5230490;88.4951367
45363.5937529;253.1225900;247.0703600;0.5230920;88.4007936
45363.5938102;256.6603700;250.1379700;0.5232000;87.8789024
45363.5938686;258.2606900;252.5257600;0.5185400;87.6325067
45363.5939260;259.4200800;253.6207700;0.5229210;87.4841789
45363.5939844;260.3402900;254.5142900;0.5201500;87.3571920
45363.5940417;261.1745300;255.3297400;0.5195060;87.2446762
45363.5941001;262.0507700;256.1624100;0.5222760;87.1269633
45363.5941575;262.9293100;256.9713900;0.5210090;87.0077220
45363.5942159;263.8591100;257.8236700;0.5225980;86.8902520
45363.5942732;264.7209700;258.7486400;0.5201930;86.7660994
45363.5943316;265.8291900;259.8440800;0.5210520;86.6193514
45363.5943889;266.6946900;260.7528900;0.5200640;86.4948535
45363.5944474;267.5151700;261.6957400;0.5217820;86.3759920
45363.5945047;268.5451300;262.6321400;0.5211170;86.2459625
45363.5945631;269.7123300;263.6602800;0.5207300;86.1027240
45363.5946204;270.6988300;264.7565800;0.5200640;85.9650145
45363.5946789;271.6509300;265.7911800;0.5210950;85.8362027
45363.5947362;272.6205500;266.8294400;0.5207520;85.7012965
45363.5947946;273.6747100;267.8894500;0.5203650;85.5578692
45363.5948519;275.0848400;269.1031400;0.5210950;85.3949164
45363.5949104;279.3411700;273.8967800;0.5204940;84.7249034
45363.5949677;281.4666300;275.9624200;0.5202580;84.5228949
45363.5950261;282.9839000;277.3128800;0.5208590;84.3611666
45363.5950834;284.1859300;278.4316900;0.5205580;84.2147103
45363.5951418;285.2609000;279.4968700;0.5197850;84.0838919
45363.5951991;286.4152900;280.5908100;0.5204720;83.9386851
45363.5952576;287.7139100;281.6212100;0.5206230;83.8152736
